-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2015 through 12/31/2024 in LST
Location: Latitude  26.1445   Longitude 91.7362 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 400.01 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
T2M_MAX                MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN                MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
ALLSKY_SFC_SW_DNI,2021,3.2772,4.063,3.0744,3.8234,1.2562,1.4489,1.3934,1.2708,3.5731,3.7373,4.895,4.8763,3.0451
ALLSKY_SFC_SW_DNI,2022,3.2705,3.1831,3.9989,1.6481,1.9152,0.9019,2.4826,2.7442,2.2694,3.6386,6.2938,4.531,3.0754
ALLSKY_SFC_SW_DNI,2023,4.3963,3.059,2.9474,3.9766,3.1397,1.6421,1.9414,1.2943,3.3624,3.7973,5.5632,4.3351,3.2861
ALLSKY_SFC_SW_DNI,2024,3.9727,2.855,3.0149,3.276,2.5116,0.9912,1.813,1.9339,2.7782,1.8362,5.2927,4.8713,2.9275
ALLSKY_SFC_SW_DWN,2015,3.714,4.2482,5.0947,4.6966,4.7134,4.2595,4.9373,3.9228,4.3411,4.8158,3.9998,3.3346,4.3406
ALLSKY_SFC_SW_DWN,2016,3.1778,3.9362,4.7539,4.8814,4.5348,4.9505,4.0073,5.1715,4.133,4.65,4.2787,3.7894,4.3555
ALLSKY_SFC_SW_DWN,2017,3.978,4.2857,4.3486,4.4866,4.9049,4.3855,4.8394,4.387,3.9166,4.1964,4.2084,3.6641,4.3008
ALLSKY_SFC_SW_DWN,2018,3.6022,3.8311,4.7393,4.7388,4.4554,4.6224,4.5979,4.9106,4.0714,4.5974,4.025,3.5678,4.3166
ALLSKY_SFC_SW_DWN,2019,4.085,3.9022,4.9138,4.6001,4.14,4.5974,4.0778,5.335,3.9098,4.0378,3.9319,3.4332,4.2497
ALLSKY_SFC_SW_DWN,2020,3.2719,3.8986,4.9699,5.2169,4.6747,4.4585,3.4625,4.8862,3.6864,4.392,4.0891,3.577,4.2154
ALLSKY_SFC_SW_DWN,2021,3.2047,4.2876,4.9397,5.9318,4.2199,4.296,4.2257,4.2288,4.9824,4.3322,4.117,3.6288,4.3618
ALLSKY_SFC_SW_DWN,2022,3.4723,3.8971,4.9243,4.0291,4.5058,3.4294,5.0179,4.9728,4.3829,4.0572,4.5041,3.4834,4.2271
ALLSKY_SFC_SW_DWN,2023,3.7574,3.9041,4.6162,5.6894,5.5889,4.3214,4.795,4.1868,4.8816,4.3265,4.2938,3.5107,4.4909
ALLSKY_SFC_SW_DWN,2024,3.5304,3.8417,4.4582,5.5147,5.0345,3.7464,4.6454,4.4448,4.6282,3.2623,4.1206,3.6528,4.2394
PS,2015,96.92,96.79,96.64,96.33,95.99,95.62,95.57,95.78,96.06,96.6,96.81,96.98,96.34
PS,2016,96.93,96.84,96.53,95.98,95.94,95.78,95.69,95.68,95.99,96.28,96.69,96.84,96.26
PS,2017,96.89,96.8,96.43,96.16,96.03,95.62,95.69,95.75,96.06,96.35,96.72,96.92,96.28
PS,2018,96.73,96.75,96.48,96.32,96.07,95.55,95.47,95.58,96.09,96.64,96.85,96.92,96.28
PS,2019,97.02,96.83,96.58,96.35,96.02,95.7,95.6,95.7,96.23,96.61,96.76,97.05,96.37
PS,2020,96.95,96.96,96.61,96.48,96.1,95.77,95.74,95.66,95.97,96.23,96.87,96.88,96.35
PS,2021,96.82,96.78,96.5,96.36,96.07,95.69,95.66,95.81,96.12,96.38,96.74,97.02,96.33
PS,2022,96.85,96.73,96.41,96.23,95.88,95.74,95.82,95.83,96.1,96.53,96.76,96.81,96.31
PS,2023,96.97,96.76,96.66,96.32,96.17,95.74,95.83,95.72,96.06,96.58,96.93,97.0,96.39
PS,2024,97.05,96.97,96.69,96.15,96.04,95.73,95.58,95.96,96.01,96.48,96.83,96.93,96.37
RH2M,2015,75.2,65.75,57.0,70.52,75.99,80.54,84.63,85.15,85.1,83.49,81.38,80.34,77.16
RH2M,2016,75.17,65.58,57.15,71.64,77.03,82.47,86.11,83.27,86.24,81.91,81.09,80.7,77.39
RH2M,2017,75.46,67.12,64.88,75.61,77.98,82.91,85.22,86.29,86.43,84.77,82.35,82.25,79.34
RH2M,2018,79.02,71.82,65.26,72.5,78.54,81.26,82.81,84.29,85.09,80.65,80.62,80.58,78.58
RH2M,2019,74.59,70.16,61.74,71.64,77.41,80.98,84.29,82.4,84.92,83.77,84.26,82.88,78.3
RH2M,2020,82.64,75.5,69.14,69.43,77.0,84.5,86.4,83.97,87.34,84.7,82.04,82.66,80.47
RH2M,2021,81.09,72.0,62.7,65.26,76.96,80.16,82.87,85.51,83.83,83.31,79.86,80.27,77.87
RH2M,2022,79.15,74.97,64.52,77.05,78.22,84.69,83.14,81.74,84.57,83.78,75.93,80.45,79.03
RH2M,2023,76.27,68.49,69.02,64.24,68.14,76.06,80.9,83.46,81.65,81.76,77.61,78.01,75.53
RH2M,2024,76.01,68.26,61.77,59.25,70.16,81.1,83.07,84.67,82.44,85.52,81.44,80.07,76.19
T2M_MAX,2015,28.33,30.23,34.42,33.32,35.78,35.98,35.18,34.93,34.09,32.86,28.51,26.33,35.98
T2M_MAX,2016,24.7,30.01,35.18,35.36,34.38,36.22,34.66,34.98,34.47,34.31,29.7,27.2,36.22
T2M_MAX,2017,27.46,30.17,32.18,33.02,35.25,35.32,35.32,34.44,33.63,32.51,29.08,26.72,35.32
T2M_MAX,2018,25.1,28.58,31.58,33.95,34.83,34.4,35.36,34.6,34.66,32.29,29.26,25.12,35.36
T2M_MAX,2019,26.39,27.0,32.17,34.96,35.09,36.99,36.16,36.62,33.95,37.53,29.64,24.87,37.53
T2M_MAX,2020,24.0,27.98,31.85,34.84,34.92,34.35,34.42,36.21,34.72,33.82,29.61,26.53,36.21
T2M_MAX,2021,25.2,28.05,32.81,34.83,36.62,35.51,36.55,35.38,34.58,34.55,27.71,27.97,36.62
T2M_MAX,2022,24.87,25.62,33.19,33.9,35.18,35.17,35.1,35.98,37.08,33.22,29.31,27.27,37.08
T2M_MAX,2023,27.11,28.66,32.04,36.43,37.14,37.9,37.82,35.81,35.94,33.76,30.31,27.74,37.9
T2M_MAX,2024,23.52,26.14,33.21,36.84,39.0,34.89,37.15,34.96,36.63,31.97,30.14,24.68,39.0
T2M_MIN,2015,8.26,7.56,11.89,17.51,20.41,23.2,22.82,22.84,21.41,18.19,14.88,8.11,7.56
T2M_MIN,2016,6.55,9.16,14.87,17.24,19.77,22.94,22.84,23.04,22.35,18.32,13.85,10.82,6.55
T2M_MIN,2017,6.49,9.52,11.1,16.34,19.53,22.95,22.44,23.78,22.69,16.02,12.75,11.64,6.49
T2M_MIN,2018,5.39,10.19,12.65,16.35,19.55,23.01,24.01,23.65,21.32,16.42,12.18,6.92,5.39
T2M_MIN,2019,7.8,8.09,8.13,16.36,19.22,22.07,23.13,23.89,20.11,16.29,14.8,6.68,6.68
T2M_MIN,2020,6.51,7.07,12.24,15.97,18.47,21.3,23.39,22.7,22.56,18.69,11.27,7.15,6.51
T2M_MIN,2021,5.86,6.87,12.33,16.23,19.19,22.65,23.42,22.21,22.29,16.24,11.24,9.15,5.86
T2M_MIN,2022,6.38,6.58,11.32,17.83,18.11,22.0,22.7,22.75,21.68,15.73,12.12,8.67,6.38
T2M_MIN,2023,6.02,8.73,12.46,15.75,19.24,21.45,23.41,22.21,21.56,16.22,13.44,9.03,6.02
T2M_MIN,2024,7.61,6.87,10.17,16.68,18.89,23.15,23.81,23.13,21.08,17.99,11.32,8.09,6.87
