-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2015 through 12/31/2024 in LST
Location: Latitude  12.9716   Longitude 77.5946 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 841.72 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
T2M_MAX                MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN                MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
RH2M,2018,68.26,55.33,44.53,48.25,68.14,74.98,75.03,74.02,72.29,69.07,66.51,61.43,64.89
RH2M,2019,52.33,50.58,36.84,41.32,60.5,68.59,72.06,77.33,82.07,86.61,84.15,77.57,65.92
RH2M,2020,64.69,51.32,44.26,50.73,56.27,73.8,83.71,83.49,86.25,86.2,85.9,83.33,70.9
RH2M,2021,75.87,59.46,44.28,52.15,69.54,76.26,82.82,80.88,82.6,86.26,89.1,82.76,73.6
RH2M,2022,75.72,61.55,44.08,52.23,71.94,78.53,81.85,84.33,86.48,85.82,85.55,84.17,74.44
RH2M,2023,74.02,56.24,51.95,45.56,67.44,70.64,75.66,69.93,80.82,76.15,77.17,72.29,68.25
RH2M,2024,62.44,49.06,37.77,38.14,64.57,75.77,77.57,81.65,77.91,84.71,82.9,83.2,68.07
T2M_MAX,2015,32.62,34.84,36.92,37.07,35.89,32.38,33.4,32.85,33.72,31.29,29.85,28.81,37.07
T2M_MAX,2016,32.12,37.06,37.61,40.38,39.32,32.32,31.24,31.85,31.9,33.59,34.39,31.54,40.38
T2M_MAX,2017,33.46,36.48,37.49,38.72,38.61,33.35,33.67,32.05,29.16,27.63,27.26,26.9,38.72
T2M_MAX,2018,29.7,33.88,37.34,38.49,36.19,31.75,31.8,31.69,33.3,32.43,32.74,32.97,38.49
T2M_MAX,2019,32.62,36.24,39.11,39.01,37.48,35.69,33.29,32.94,30.75,28.59,28.5,31.49,39.11
T2M_MAX,2020,33.52,35.28,37.34,38.3,38.69,33.36,28.79,29.67,28.8,28.37,27.78,27.23,38.69
T2M_MAX,2021,30.23,33.68,39.25,38.28,35.88,32.41,29.53,29.59,29.75,28.71,27.68,27.39,39.25
T2M_MAX,2022,30.83,33.13,37.89,38.47,36.89,32.37,29.47,29.57,29.61,28.78,27.53,27.37,38.47
T2M_MAX,2023,28.86,33.35,35.67,38.21,36.59,34.52,32.56,33.67,31.99,30.91,32.18,31.26,38.21
T2M_MAX,2024,33.39,36.43,38.46,40.78,39.67,32.0,31.67,30.67,31.13,32.12,28.33,29.3,40.78
T2M_MIN,2015,9.31,11.81,13.48,18.94,19.36,18.42,18.19,18.38,18.07,14.08,13.34,10.28,9.31
T2M_MIN,2016,10.54,11.76,17.2,20.07,20.7,18.15,17.72,18.76,17.5,15.29,12.6,11.52,10.54
T2M_MIN,2017,10.6,11.45,13.67,19.44,20.72,18.39,18.15,19.07,17.68,15.56,13.69,10.38,10.38
T2M_MIN,2018,10.17,10.56,13.73,19.48,19.29,17.49,18.84,18.19,17.02,14.43,13.09,12.72,10.17
T2M_MIN,2019,9.86,14.37,15.99,19.6,19.72,19.78,18.98,18.27,18.35,17.75,14.92,15.07,9.86
T2M_MIN,2020,12.71,13.71,17.07,17.33,20.58,18.92,18.94,19.15,16.26,16.65,11.19,11.95,11.19
T2M_MIN,2021,10.67,10.0,13.15,18.97,19.32,17.7,18.08,17.59,17.67,17.83,16.96,10.6,10.0
T2M_MIN,2022,12.7,11.64,13.58,18.18,17.84,18.77,19.14,18.1,17.24,13.19,11.47,10.28,10.28
T2M_MIN,2023,9.22,11.61,12.46,17.39,20.6,18.58,18.47,19.2,18.33,15.12,16.43,13.39,9.22
T2M_MIN,2024,14.32,13.08,15.4,19.75,20.05,18.25,18.44,19.23,18.22,17.03,15.69,11.55,11.55
