-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2015 through 12/31/2024 in LST
Location: Latitude  21.2514   Longitude 81.6296 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 276.76 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
T2M_MAX                MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN                MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
RH2M,2017,59.44,39.84,25.64,14.7,24.06,59.09,82.58,86.41,85.57,79.94,73.24,63.95,58.02
RH2M,2018,46.16,41.11,22.68,31.24,32.4,59.19,81.41,87.56,84.64,73.54,64.96,62.76,57.41
RH2M,2019,51.11,42.39,33.67,21.28,21.52,49.54,80.58,87.41,90.1,85.13,79.57,79.26,60.28
RH2M,2020,72.73,64.34,63.95,40.1,43.68,71.97,84.3,89.12,84.88,81.55,77.21,66.51,70.08
RH2M,2021,60.04,41.97,23.95,18.39,45.61,72.08,84.0,86.53,87.81,80.63,79.02,73.3,62.93
RH2M,2022,73.09,55.74,35.98,21.69,34.33,52.67,83.25,87.59,87.42,81.85,73.71,69.75,63.2
RH2M,2023,64.23,37.09,39.39,36.47,40.55,43.18,82.81,87.86,87.91,77.22,80.22,77.88,63.12
RH2M,2024,71.12,56.77,41.6,35.98,31.61,53.62,82.41,89.68,88.33,83.23,75.29,74.79,65.44
T2M_MAX,2015,28.9,36.4,39.79,43.47,47.46,44.84,34.31,33.11,32.09,32.15,30.19,30.71,47.46
T2M_MAX,2016,33.94,38.09,41.84,46.5,45.76,44.48,36.05,32.19,31.09,30.68,28.28,26.73,46.5
T2M_MAX,2017,30.8,36.71,44.32,46.0,47.54,44.6,35.52,32.11,32.11,32.01,28.42,27.4,47.54
T2M_MAX,2018,31.66,36.42,41.8,44.28,45.65,42.69,36.15,31.98,31.85,32.11,31.48,29.11,45.65
T2M_MAX,2019,29.98,36.99,42.96,46.07,46.33,46.34,34.16,32.4,31.29,29.42,28.76,25.77,46.34
T2M_MAX,2020,27.98,30.88,36.38,42.55,44.25,38.98,33.26,32.98,32.02,31.1,28.79,27.52,44.25
T2M_MAX,2021,29.37,36.8,42.66,43.71,42.25,41.19,33.34,32.41,31.32,31.39,29.07,25.91,43.71
T2M_MAX,2022,26.03,33.28,42.68,46.1,45.24,46.07,34.66,32.13,31.24,30.62,27.37,27.82,46.1
T2M_MAX,2023,30.14,37.03,37.23,44.18,43.89,46.14,34.93,31.43,31.73,31.2,28.32,26.93,46.14
T2M_MAX,2024,27.67,33.62,40.98,44.38,47.84,45.62,34.24,31.2,31.84,31.97,29.76,29.15,47.84
T2M_MIN,2015,5.07,7.45,12.5,20.17,25.34,23.93,23.12,22.39,19.45,17.09,13.88,6.17,5.07
T2M_MIN,2016,4.68,11.26,17.65,22.92,25.73,25.5,23.65,21.6,22.1,14.16,10.35,6.67,4.68
T2M_MIN,2017,4.93,9.83,12.75,20.48,27.12,24.38,23.91,22.99,22.21,16.66,10.49,7.34,4.93
T2M_MIN,2018,6.52,10.68,16.77,21.13,26.49,23.58,23.15,22.77,20.51,14.49,11.53,3.79,3.79
T2M_MIN,2019,5.26,5.79,12.86,20.84,25.76,25.16,23.84,23.08,22.83,17.61,12.07,3.23,3.23
T2M_MIN,2020,4.46,6.51,13.76,19.23,21.76,23.75,22.83,22.78,22.38,14.98,9.11,6.18,4.46
T2M_MIN,2021,5.79,6.83,13.77,20.02,23.22,23.42,24.07,23.06,22.07,13.46,10.21,3.66,3.66
T2M_MIN,2022,4.65,6.41,13.8,22.71,25.77,24.51,23.18,22.48,21.81,13.31,9.25,8.86,4.65
T2M_MIN,2023,3.28,7.63,17.3,18.8,20.03,22.93,23.28,22.12,22.94,14.19,11.85,7.26,3.28
T2M_MIN,2024,6.66,9.13,13.85,21.43,22.78,25.41,24.0,23.47,22.87,18.01,10.8,6.06,6.06
