-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2015 through 12/31/2024 in LST
Location: Latitude  13.0827   Longitude 80.2707 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 48.95 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
T2M_MAX                MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN                MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
ALLSKY_SFC_SW_DWN,2020,5.0292,5.7845,6.5278,6.3089,6.1685,5.3184,4.7693,4.032,4.2713,4.1674,4.0615,3.9288,5.027
ALLSKY_SFC_SW_DWN,2021,4.3992,5.7218,6.3871,6.2921,5.8536,5.3441,4.9678,4.9015,4.6178,4.7174,2.953,4.465,5.0489
ALLSKY_SFC_SW_DWN,2022,4.7748,5.7274,5.9515,6.5076,5.4101,5.4746,4.7858,4.939,4.8362,4.4472,3.6782,3.8882,5.0285
ALLSKY_SFC_SW_DWN,2023,4.9159,5.6522,6.005,6.5719,5.609,5.1002,4.3044,5.4444,5.1082,5.0525,3.4978,3.8146,5.0854
ALLSKY_SFC_SW_DWN,2024,4.5425,5.6897,6.2674,6.7656,5.6287,4.9085,4.3246,4.967,4.686,4.811,3.7774,3.6247,4.9954
PS,2015,100.87,100.8,100.69,100.4,100.12,99.97,99.99,100.11,100.22,100.53,100.51,100.84,100.42
PS,2016,100.9,100.81,100.6,100.28,100.04,99.95,99.99,99.97,100.07,100.29,100.59,100.66,100.35
PS,2017,100.81,100.82,100.48,100.22,100.04,99.95,99.99,99.96,100.15,100.23,100.43,100.73,100.31
PS,2018,100.67,100.75,100.49,100.27,100.04,99.89,99.88,99.94,100.2,100.46,100.64,100.74,100.33
PS,2019,100.93,100.77,100.56,100.3,100.04,99.89,99.95,100.0,100.21,100.45,100.56,100.77,100.37
PS,2020,100.79,100.82,100.56,100.43,100.03,99.9,99.94,99.95,100.02,100.09,100.54,100.68,100.31
PS,2021,100.63,100.72,100.52,100.31,100.03,100.0,99.91,100.03,100.02,100.21,100.29,100.76,100.29
PS,2022,100.7,100.62,100.35,100.24,99.83,99.91,99.88,99.89,100.07,100.3,100.54,100.53,100.24
PS,2023,100.81,100.73,100.57,100.32,100.14,99.95,99.99,100.13,100.09,100.5,100.6,100.67,100.37
PS,2024,100.85,100.85,100.64,100.26,99.93,99.98,99.89,100.08,100.05,100.3,100.47,100.53,100.32
RH2M,2015,77.41,70.63,66.13,68.99,68.88,66.7,63.16,73.31,76.5,77.1,86.85,83.12,73.24
RH2M,2016,76.06,73.16,66.27,64.82,66.82,71.65,72.73,70.2,72.24,68.29,69.58,76.4,70.68
RH2M,2017,72.75,66.79,64.87,62.56,60.16,62.49,67.08,78.27,82.5,82.5,86.2,79.84,72.2
RH2M,2018,76.13,71.84,66.86,64.19,66.67,63.98,63.67,66.47,74.12,77.7,78.62,80.3,70.88
RH2M,2019,73.49,69.55,62.43,62.15,65.42,62.7,68.54,74.38,82.46,84.1,82.97,81.81,72.52
RH2M,2020,78.09,69.4,62.89,65.71,69.03,65.36,78.27,80.1,81.35,81.34,84.47,82.13,74.88
RH2M,2021,81.88,74.94,69.56,67.52,67.14,65.45,77.14,76.64,80.28,83.93,89.48,81.41,76.3
RH2M,2022,81.14,74.6,67.82,67.09,70.15,70.06,73.82,76.76,79.14,81.03,84.52,85.03,75.95
RH2M,2023,76.63,70.28,70.99,65.14,68.6,68.76,71.05,74.43,81.56,80.06,85.44,83.99,74.78
RH2M,2024,79.86,74.68,64.2,61.13,64.73,70.74,72.71,80.12,75.91,80.63,84.58,86.6,74.67
T2M_MAX,2015,29.08,33.53,36.8,38.49,39.69,37.1,38.61,36.76,35.4,32.51,30.68,29.02,39.69
T2M_MAX,2016,29.62,33.42,38.44,40.05,39.87,36.96,36.11,36.89,34.9,35.05,34.02,30.22,40.05
T2M_MAX,2017,30.37,34.54,37.09,40.52,41.42,39.87,37.49,34.39,32.85,32.38,30.26,29.1,41.42
T2M_MAX,2018,29.22,33.39,36.55,38.57,38.28,37.26,37.02,37.54,36.81,35.0,32.32,30.7,38.57
T2M_MAX,2019,30.48,34.61,38.36,39.99,41.42,40.22,37.69,36.88,33.73,31.45,30.61,28.55,41.42
T2M_MAX,2020,30.48,32.68,36.93,37.65,40.49,37.92,35.44,33.69,32.65,33.27,30.84,28.09,40.49
T2M_MAX,2021,29.28,32.23,38.35,40.03,38.4,37.12,34.96,35.2,33.44,32.16,29.09,30.19,40.03
T2M_MAX,2022,29.94,32.68,37.2,38.69,38.92,36.16,35.28,35.99,33.71,31.68,29.19,29.14,38.92
T2M_MAX,2023,28.63,32.06,35.37,38.58,41.13,40.75,37.09,37.29,34.09,32.98,30.48,30.09,41.13
T2M_MAX,2024,29.31,33.44,37.38,39.58,41.06,37.33,36.72,35.39,35.76,33.82,30.7,29.59,41.06
T2M_MIN,2015,18.48,19.76,21.45,23.25,25.24,24.94,25.14,24.32,24.27,22.73,21.34,19.9,18.48
T2M_MIN,2016,19.39,19.42,22.84,24.71,25.95,24.61,23.63,23.37,24.55,23.73,19.61,18.06,18.06
T2M_MIN,2017,19.19,18.94,20.4,24.94,26.7,25.22,24.97,24.3,22.78,23.3,23.14,19.49,18.94
T2M_MIN,2018,18.66,18.27,19.69,24.81,25.96,24.76,24.79,25.16,24.7,22.4,21.26,19.82,18.27
T2M_MIN,2019,18.61,20.79,22.89,24.81,27.02,26.55,24.53,24.04,24.11,23.66,23.3,21.87,18.61
T2M_MIN,2020,19.12,20.31,23.01,24.47,25.6,26.19,25.26,24.17,22.64,23.09,21.06,20.6,19.12
T2M_MIN,2021,20.94,18.82,20.33,23.94,25.5,25.11,24.45,23.81,23.84,24.2,22.99,18.83,18.82
T2M_MIN,2022,20.29,19.48,21.15,24.84,24.98,25.03,24.79,24.23,22.81,21.3,20.85,20.8,19.48
T2M_MIN,2023,18.62,19.95,21.49,23.45,25.94,25.42,24.61,25.43,24.08,23.58,23.95,20.91,18.62
T2M_MIN,2024,20.29,21.05,22.71,24.77,26.37,24.26,24.72,25.02,24.23,23.93,22.22,20.34,20.29
