DATE,CITY,ENERGY_GENERATED,DATA_TYPE
2017-06-01,Hyderabad,351.76,Actual
2017-06-01,Hyderabad,351.76,Forecast
2017-07-01,Hyderabad,367.01,Actual
2017-07-01,Hyderabad,367.01,Forecast
2017-08-01,Hyderabad,292.165,Actual
2017-08-01,Hyderabad,292.165,Forecast
2017-09-01,Hyderabad,295.845,Actual
2017-09-01,Hyderabad,295.845,Forecast
2017-10-01,Hyderabad,287.78,Actual
2017-10-01,Hyderabad,287.78,Forecast
2017-11-01,Hyderabad,301.13,Actual
2017-11-01,Hyderabad,301.13,Forecast
2017-12-01,Hyderabad,296.77,Actual
2017-12-01,Hyderabad,296.77,Forecast
2018-01-01,Hyderabad,299.985,Actual
2018-01-01,Hyderabad,299.985,Forecast
2018-02-01,Hyderabad,338.07,Actual
2018-02-01,Hyderabad,338.07,Forecast
2018-03-01,Hyderabad,357.85,Actual
2018-03-01,Hyderabad,357.85,Forecast
2018-04-01,Hyderabad,381.805,Actual
2018-04-01,Hyderabad,381.805,Forecast
2018-05-01,Hyderabad,385.455,Actual
2018-05-01,Hyderabad,385.455,Forecast
2018-06-01,Hyderabad,369.9,Actual
2018-06-01,Hyderabad,369.9,Forecast
2018-07-01,Hyderabad,342.255,Actual
2018-07-01,Hyderabad,342.255,Forecast
2018-08-01,Hyderabad,330.18999999999994,Actual
2018-08-01,Hyderabad,330.18999999999994,Forecast
2018-09-01,Hyderabad,309.52500000000003,Actual
2018-09-01,Hyderabad,309.52500000000003,Forecast
2018-10-01,Hyderabad,326.905,Actual
2018-10-01,Hyderabad,326.905,Forecast
2018-11-01,Hyderabad,302.54,Actual
2018-11-01,Hyderabad,302.54,Forecast
2018-12-01,Hyderabad,245.365,Actual
2018-12-01,Hyderabad,245.365,Forecast
2019-01-01,Hyderabad,292.68,Actual
2019-01-01,Hyderabad,292.68,Forecast
2019-02-01,Hyderabad,337.295,Actual
2019-02-01,Hyderabad,337.295,Forecast
2019-03-01,Hyderabad,384.425,Actual
2019-03-01,Hyderabad,384.425,Forecast
2019-04-01,Hyderabad,396.99,Actual
2019-04-01,Hyderabad,396.99,Forecast
2019-05-01,Hyderabad,401.9500000000001,Actual
2019-05-01,Hyderabad,401.9500000000001,Forecast
2019-06-01,Hyderabad,380.33,Actual
2019-06-01,Hyderabad,380.33,Forecast
2019-07-01,Hyderabad,348.44000000000005,Actual
2019-07-01,Hyderabad,348.44000000000005,Forecast
2019-08-01,Hyderabad,339.175,Actual
2019-08-01,Hyderabad,339.175,Forecast
2019-09-01,Hyderabad,298.19,Actual
2019-09-01,Hyderabad,298.19,Forecast
2019-10-01,Hyderabad,264.435,Actual
2019-10-01,Hyderabad,264.435,Forecast
2019-11-01,Hyderabad,289.12,Actual
2019-11-01,Hyderabad,289.12,Forecast
2019-12-01,Hyderabad,252.83,Actual
2019-12-01,Hyderabad,252.83,Forecast
2020-01-01,Hyderabad,283.99,Actual
2020-01-01,Hyderabad,283.99,Forecast
2020-02-01,Hyderabad,334.485,Actual
2020-02-01,Hyderabad,334.485,Forecast
2020-03-01,Hyderabad,354.79,Actual
2020-03-01,Hyderabad,354.79,Forecast
2020-04-01,Hyderabad,376.66,Actual
2020-04-01,Hyderabad,376.66,Forecast
2020-05-01,Hyderabad,386.775,Actual
2020-05-01,Hyderabad,386.775,Forecast
2020-06-01,Hyderabad,357.735,Actual
2020-06-01,Hyderabad,357.735,Forecast
2020-07-01,Hyderabad,321.83,Actual
2020-07-01,Hyderabad,321.83,Forecast
2020-08-01,Hyderabad,306.46500000000003,Actual
2020-08-01,Hyderabad,306.46500000000003,Forecast
2020-09-01,Hyderabad,280.91,Actual
2020-09-01,Hyderabad,280.91,Forecast
2020-10-01,Hyderabad,282.97,Actual
2020-10-01,Hyderabad,282.97,Forecast
2020-11-01,Hyderabad,292.355,Actual
2020-11-01,Hyderabad,292.355,Forecast
2020-12-01,Hyderabad,285.33,Actual
2020-12-01,Hyderabad,285.33,Forecast
2021-01-01,Hyderabad,270.74999999999994,Actual
2021-01-01,Hyderabad,270.74999999999994,Forecast
2021-02-01,Hyderabad,335.045,Actual
2021-02-01,Hyderabad,335.045,Forecast
2021-03-01,Hyderabad,374.05,Actual
2021-03-01,Hyderabad,374.05,Forecast
2021-04-01,Hyderabad,365.44000000000005,Actual
2021-04-01,Hyderabad,365.44000000000005,Forecast
2021-05-01,Hyderabad,387.775,Actual
2021-05-01,Hyderabad,387.775,Forecast
2021-06-01,Hyderabad,351.455,Actual
2021-06-01,Hyderabad,351.455,Forecast
2021-07-01,Hyderabad,310.89,Actual
2021-07-01,Hyderabad,310.89,Forecast
2021-08-01,Hyderabad,296.405,Actual
2021-08-01,Hyderabad,296.405,Forecast
2021-09-01,Hyderabad,291.4,Actual
2021-09-01,Hyderabad,291.4,Forecast
2021-10-01,Hyderabad,307.53,Actual
2021-10-01,Hyderabad,307.53,Forecast
2021-11-01,Hyderabad,245.315,Actual
2021-11-01,Hyderabad,245.315,Forecast
2021-12-01,Hyderabad,258.55499999999995,Actual
2021-12-01,Hyderabad,258.55499999999995,Forecast
2022-01-01,Hyderabad,280.035,Actual
2022-01-01,Hyderabad,280.035,Forecast
2022-02-01,Hyderabad,339.215,Actual
2022-02-01,Hyderabad,339.215,Forecast
2022-03-01,Hyderabad,360.35,Actual
2022-03-01,Hyderabad,360.35,Forecast
2022-04-01,Hyderabad,365.41,Actual
2022-04-01,Hyderabad,365.41,Forecast
2022-05-01,Hyderabad,388.485,Actual
2022-05-01,Hyderabad,388.485,Forecast
2022-06-01,Hyderabad,358.09000000000003,Actual
2022-06-01,Hyderabad,358.09000000000003,Forecast
2022-07-01,Hyderabad,313.835,Actual
2022-07-01,Hyderabad,313.835,Forecast
2022-08-01,Hyderabad,317.64500000000004,Actual
2022-08-01,Hyderabad,317.64500000000004,Forecast
2022-09-01,Hyderabad,284.39,Actual
2022-09-01,Hyderabad,284.39,Forecast
2022-10-01,Hyderabad,308.235,Actual
2022-10-01,Hyderabad,308.235,Forecast
2022-11-01,Hyderabad,285.235,Actual
2022-11-01,Hyderabad,285.235,Forecast
2022-12-01,Hyderabad,258.97,Actual
2022-12-01,Hyderabad,258.97,Forecast
2023-01-01,Hyderabad,295.115,Actual
2023-01-01,Hyderabad,295.115,Forecast
2023-02-01,Hyderabad,364.025,Actual
2023-02-01,Hyderabad,364.025,Forecast
2023-03-01,Hyderabad,343.07500000000005,Actual
2023-03-01,Hyderabad,343.07500000000005,Forecast
2023-04-01,Hyderabad,366.115,Actual
2023-04-01,Hyderabad,366.115,Forecast
2023-05-01,Hyderabad,380.625,Actual
2023-05-01,Hyderabad,380.625,Forecast
2023-06-01,Hyderabad,409.105,Actual
2023-06-01,Hyderabad,409.105,Forecast
2023-07-01,Hyderabad,328.30999999999995,Actual
2023-07-01,Hyderabad,328.30999999999995,Forecast
2023-08-01,Hyderabad,330.49,Actual
2023-08-01,Hyderabad,330.49,Forecast
2023-09-01,Hyderabad,273.675,Actual
2023-09-01,Hyderabad,273.675,Forecast
2023-10-01,Hyderabad,331.295,Actual
2023-10-01,Hyderabad,331.295,Forecast
2023-11-01,Hyderabad,252.83,Actual
2023-11-01,Hyderabad,252.83,Forecast
2023-12-01,Hyderabad,267.64,Actual
2023-12-01,Hyderabad,267.64,Forecast
2024-01-01,Hyderabad,273.35,Actual
2024-01-01,Hyderabad,273.35,Forecast
2024-02-01,Hyderabad,340.97,Actual
2024-02-01,Hyderabad,340.97,Forecast
2024-03-01,Hyderabad,352.04,Actual
2024-03-01,Hyderabad,352.04,Forecast
2024-04-01,Hyderabad,367.97,Actual
2024-04-01,Hyderabad,367.97,Forecast
2024-05-01,Hyderabad,383.655,Actual
2024-05-01,Hyderabad,383.655,Forecast
2024-06-01,Hyderabad,340.44500000000005,Actual
2024-06-01,Hyderabad,340.44500000000005,Forecast
2024-07-01,Hyderabad,326.85,Actual
2024-07-01,Hyderabad,326.85,Forecast
2024-08-01,Hyderabad,301.87,Actual
2024-08-01,Hyderabad,301.87,Forecast
2024-09-01,Hyderabad,306.915,Actual
2024-09-01,Hyderabad,306.915,Forecast
2024-10-01,Hyderabad,292.605,Actual
2024-10-01,Hyderabad,292.605,Forecast
2024-11-01,Hyderabad,288.23,Actual
2024-11-01,Hyderabad,288.23,Forecast
2024-12-01,Hyderabad,247.41000000000005,Actual
2024-12-01,Hyderabad,247.41000000000005,Forecast
2025-01-01,Hyderabad,247.2513875000016,Forecast
2025-02-01,Hyderabad,246.94023750000105,Forecast
2025-03-01,Hyderabad,246.2032500000008,Forecast
2025-04-01,Hyderabad,245.9886375000007,Forecast
2025-05-01,Hyderabad,245.9696375000007,Forecast
2025-06-01,Hyderabad,245.9696375000007,Forecast
2025-07-01,Hyderabad,245.96963750000072,Forecast
2025-08-01,Hyderabad,245.9696375000007,Forecast
2025-09-01,Hyderabad,245.96963750000072,Forecast
2025-10-01,Hyderabad,245.96963750000072,Forecast
2025-11-01,Hyderabad,245.9696375000007,Forecast
2025-12-01,Hyderabad,245.96963750000072,Forecast
2026-01-01,Hyderabad,245.9696375000007,Forecast
2026-02-01,Hyderabad,245.9696375000007,Forecast
2026-03-01,Hyderabad,245.96963750000072,Forecast
2026-04-01,Hyderabad,245.9696375000007,Forecast
2026-05-01,Hyderabad,245.9696375000007,Forecast
2026-06-01,Hyderabad,245.9696375000007,Forecast
2026-07-01,Hyderabad,245.96963750000072,Forecast
2026-08-01,Hyderabad,245.9696375000007,Forecast
2026-09-01,Hyderabad,245.9696375000007,Forecast
2026-10-01,Hyderabad,245.9696375000007,Forecast
2026-11-01,Hyderabad,245.96963750000063,Forecast
2026-12-01,Hyderabad,245.9696375000007,Forecast
2027-01-01,Hyderabad,245.9696375000007,Forecast
2027-02-01,Hyderabad,245.96963750000072,Forecast
2027-03-01,Hyderabad,245.9696375000007,Forecast
2027-04-01,Hyderabad,245.96963750000063,Forecast
2027-05-01,Hyderabad,245.9696375000007,Forecast
2027-06-01,Hyderabad,245.9696375000007,Forecast
2027-07-01,Hyderabad,245.96963750000072,Forecast
2027-08-01,Hyderabad,245.9696375000007,Forecast
2027-09-01,Hyderabad,245.96963750000063,Forecast
2027-10-01,Hyderabad,245.9696375000007,Forecast
2027-11-01,Hyderabad,245.96963750000072,Forecast
2027-12-01,Hyderabad,245.96963750000072,Forecast
2028-01-01,Hyderabad,245.9696375000007,Forecast
2028-02-01,Hyderabad,245.9696375000007,Forecast
2028-03-01,Hyderabad,245.96963750000072,Forecast
2028-04-01,Hyderabad,245.96963750000072,Forecast
2028-05-01,Hyderabad,245.9696375000007,Forecast
2028-06-01,Hyderabad,245.9696375000007,Forecast
2028-07-01,Hyderabad,245.9696375000007,Forecast
2028-08-01,Hyderabad,245.9696375000007,Forecast
2028-09-01,Hyderabad,245.9696375000007,Forecast
2028-10-01,Hyderabad,245.9696375000007,Forecast
2028-11-01,Hyderabad,245.96963750000063,Forecast
2028-12-01,Hyderabad,245.9696375000007,Forecast
2029-01-01,Hyderabad,245.9696375000007,Forecast
2029-02-01,Hyderabad,245.9696375000007,Forecast
2029-03-01,Hyderabad,245.9696375000007,Forecast
2029-04-01,Hyderabad,245.9696375000007,Forecast
2029-05-01,Hyderabad,245.9696375000007,Forecast
2029-06-01,Hyderabad,245.9696375000007,Forecast
2029-07-01,Hyderabad,245.9696375000007,Forecast
2029-08-01,Hyderabad,245.9696375000007,Forecast
2029-09-01,Hyderabad,245.96963750000072,Forecast
2029-10-01,Hyderabad,245.9696375000007,Forecast
2029-11-01,Hyderabad,245.9696375000007,Forecast
2029-12-01,Hyderabad,245.9696375000007,Forecast
2030-01-01,Hyderabad,245.96963750000063,Forecast
2030-02-01,Hyderabad,245.9696375000007,Forecast
2030-03-01,Hyderabad,245.9696375000007,Forecast
2030-04-01,Hyderabad,245.9696375000007,Forecast
2030-05-01,Hyderabad,245.9696375000007,Forecast
2030-06-01,Hyderabad,245.9696375000007,Forecast
2030-07-01,Hyderabad,245.9696375000007,Forecast
2030-08-01,Hyderabad,245.9696375000007,Forecast
2030-09-01,Hyderabad,245.9696375000007,Forecast
2030-10-01,Hyderabad,245.9696375000007,Forecast
2030-11-01,Hyderabad,245.9696375000007,Forecast
2030-12-01,Hyderabad,245.9696375000007,Forecast
2031-01-01,Hyderabad,245.9696375000007,Forecast
2031-02-01,Hyderabad,245.9696375000007,Forecast
2031-03-01,Hyderabad,245.96963750000063,Forecast
2031-04-01,Hyderabad,245.9696375000007,Forecast
2031-05-01,Hyderabad,245.9696375000007,Forecast
2031-06-01,Hyderabad,245.9696375000007,Forecast
2031-07-01,Hyderabad,245.9696375000007,Forecast
2031-08-01,Hyderabad,245.9696375000007,Forecast
2031-09-01,Hyderabad,245.9696375000007,Forecast
2031-10-01,Hyderabad,245.9696375000007,Forecast
2031-11-01,Hyderabad,245.9696375000007,Forecast
2031-12-01,Hyderabad,245.96963750000072,Forecast
2032-01-01,Hyderabad,245.9696375000007,Forecast
2032-02-01,Hyderabad,245.9696375000007,Forecast
2032-03-01,Hyderabad,245.9696375000007,Forecast
2032-04-01,Hyderabad,245.96963750000072,Forecast
2032-05-01,Hyderabad,245.9696375000007,Forecast
2032-06-01,Hyderabad,245.9696375000007,Forecast
2032-07-01,Hyderabad,245.9696375000007,Forecast
2032-08-01,Hyderabad,245.9696375000007,Forecast
2032-09-01,Hyderabad,245.9696375000007,Forecast
2032-10-01,Hyderabad,245.96963750000072,Forecast
2032-11-01,Hyderabad,245.96963750000072,Forecast
2032-12-01,Hyderabad,245.9696375000007,Forecast
2033-01-01,Hyderabad,245.9696375000007,Forecast
2033-02-01,Hyderabad,245.96963750000072,Forecast
2033-03-01,Hyderabad,245.9696375000007,Forecast
2033-04-01,Hyderabad,245.9696375000007,Forecast
2033-05-01,Hyderabad,245.9696375000007,Forecast
2033-06-01,Hyderabad,245.9696375000007,Forecast
2033-07-01,Hyderabad,245.9696375000007,Forecast
2033-08-01,Hyderabad,245.96963750000072,Forecast
2033-09-01,Hyderabad,245.9696375000007,Forecast
2033-10-01,Hyderabad,245.9696375000007,Forecast
2033-11-01,Hyderabad,245.9696375000007,Forecast
2033-12-01,Hyderabad,245.9696375000007,Forecast
2034-01-01,Hyderabad,245.96963750000072,Forecast
2034-02-01,Hyderabad,245.96963750000072,Forecast
2034-03-01,Hyderabad,245.96963750000072,Forecast
2034-04-01,Hyderabad,245.9696375000007,Forecast
2034-05-01,Hyderabad,245.9696375000007,Forecast
2034-06-01,Hyderabad,245.9696375000007,Forecast
2034-07-01,Hyderabad,245.96963750000072,Forecast
2034-08-01,Hyderabad,245.9696375000007,Forecast
2034-09-01,Hyderabad,245.96963750000072,Forecast
2034-10-01,Hyderabad,245.96963750000072,Forecast
2034-11-01,Hyderabad,245.9696375000007,Forecast
2034-12-01,Hyderabad,245.9696375000007,Forecast
2015-01-01,Jaipur,224.44,Actual
2015-02-01,Jaipur,314.13,Actual
2015-03-01,Jaipur,343.335,Actual
2015-04-01,Jaipur,400.685,Actual
2015-05-01,Jaipur,455.21,Actual
2015-06-01,Jaipur,392.245,Actual
2015-07-01,Jaipur,334.59000000000003,Actual
2015-08-01,Jaipur,329.615,Actual
2015-09-01,Jaipur,364.17,Actual
2015-10-01,Jaipur,327.53,Actual
2015-11-01,Jaipur,254.645,Actual
2015-12-01,Jaipur,245.555,Actual
2016-01-01,Jaipur,253.425,Actual
2016-01-01,Jaipur,253.425,Forecast
2016-02-01,Jaipur,310.555,Actual
2016-02-01,Jaipur,310.555,Forecast
2016-03-01,Jaipur,365.71,Actual
2016-03-01,Jaipur,365.71,Forecast
2016-04-01,Jaipur,433.26,Actual
2016-04-01,Jaipur,433.26,Forecast
2016-05-01,Jaipur,448.355,Actual
2016-05-01,Jaipur,448.355,Forecast
2016-06-01,Jaipur,409.115,Actual
2016-06-01,Jaipur,409.115,Forecast
2016-07-01,Jaipur,307.26,Actual
2016-07-01,Jaipur,307.26,Forecast
2016-08-01,Jaipur,295.79,Actual
2016-08-01,Jaipur,295.79,Forecast
2016-09-01,Jaipur,354.05000000000007,Actual
2016-09-01,Jaipur,354.05000000000007,Forecast
2016-10-01,Jaipur,310.53000000000003,Actual
2016-10-01,Jaipur,310.53000000000003,Forecast
2016-11-01,Jaipur,273.31,Actual
2016-11-01,Jaipur,273.31,Forecast
2016-12-01,Jaipur,246.32500000000005,Actual
2016-12-01,Jaipur,246.32500000000005,Forecast
2017-01-01,Jaipur,246.725,Actual
2017-01-01,Jaipur,246.725,Forecast
2017-02-01,Jaipur,324.885,Actual
2017-02-01,Jaipur,324.885,Forecast
2017-03-01,Jaipur,368.47,Actual
2017-03-01,Jaipur,368.47,Forecast
2017-04-01,Jaipur,437.965,Actual
2017-04-01,Jaipur,437.965,Forecast
2017-05-01,Jaipur,429.365,Actual
2017-05-01,Jaipur,429.365,Forecast
2017-06-01,Jaipur,407.165,Actual
2017-06-01,Jaipur,407.165,Forecast
2017-07-01,Jaipur,335.91,Actual
2017-07-01,Jaipur,335.91,Forecast
2017-08-01,Jaipur,315.755,Actual
2017-08-01,Jaipur,315.755,Forecast
2017-09-01,Jaipur,319.55,Actual
2017-09-01,Jaipur,319.55,Forecast
2017-10-01,Jaipur,326.21,Actual
2017-10-01,Jaipur,326.21,Forecast
2017-11-01,Jaipur,245.51,Actual
2017-11-01,Jaipur,245.51,Forecast
2017-12-01,Jaipur,229.23,Actual
2017-12-01,Jaipur,229.23,Forecast
2018-01-01,Jaipur,269.39,Actual
2018-01-01,Jaipur,269.39,Forecast
2018-02-01,Jaipur,303.105,Actual
2018-02-01,Jaipur,303.105,Forecast
2018-03-01,Jaipur,369.395,Actual
2018-03-01,Jaipur,369.395,Forecast
2018-04-01,Jaipur,407.085,Actual
2018-04-01,Jaipur,407.085,Forecast
2018-05-01,Jaipur,417.0700000000001,Actual
2018-05-01,Jaipur,417.0700000000001,Forecast
2018-06-01,Jaipur,395.11,Actual
2018-06-01,Jaipur,395.11,Forecast
2018-07-01,Jaipur,304.65,Actual
2018-07-01,Jaipur,304.65,Forecast
2018-08-01,Jaipur,291.69,Actual
2018-08-01,Jaipur,291.69,Forecast
2018-09-01,Jaipur,301.225,Actual
2018-09-01,Jaipur,301.225,Forecast
2018-10-01,Jaipur,315.125,Actual
2018-10-01,Jaipur,315.125,Forecast
2018-11-01,Jaipur,266.0,Actual
2018-11-01,Jaipur,266.0,Forecast
2018-12-01,Jaipur,246.52,Actual
2018-12-01,Jaipur,246.52,Forecast
2019-01-01,Jaipur,255.07,Actual
2019-01-01,Jaipur,255.07,Forecast
2019-02-01,Jaipur,303.075,Actual
2019-02-01,Jaipur,303.075,Forecast
2019-03-01,Jaipur,357.61,Actual
2019-03-01,Jaipur,357.61,Forecast
2019-04-01,Jaipur,407.23,Actual
2019-04-01,Jaipur,407.23,Forecast
2019-05-01,Jaipur,424.71,Actual
2019-05-01,Jaipur,424.71,Forecast
2019-06-01,Jaipur,398.52,Actual
2019-06-01,Jaipur,398.52,Forecast
2019-07-01,Jaipur,319.225,Actual
2019-07-01,Jaipur,319.225,Forecast
2019-08-01,Jaipur,300.13,Actual
2019-08-01,Jaipur,300.13,Forecast
2019-09-01,Jaipur,280.445,Actual
2019-09-01,Jaipur,280.445,Forecast
2019-10-01,Jaipur,275.59,Actual
2019-10-01,Jaipur,275.59,Forecast
2019-11-01,Jaipur,225.35,Actual
2019-11-01,Jaipur,225.35,Forecast
2019-12-01,Jaipur,217.39,Actual
2019-12-01,Jaipur,217.39,Forecast
2020-01-01,Jaipur,242.51,Actual
2020-01-01,Jaipur,242.51,Forecast
2020-02-01,Jaipur,299.125,Actual
2020-02-01,Jaipur,299.125,Forecast
2020-03-01,Jaipur,335.85,Actual
2020-03-01,Jaipur,335.85,Forecast
2020-04-01,Jaipur,398.87,Actual
2020-04-01,Jaipur,398.87,Forecast
2020-05-01,Jaipur,428.77,Actual
2020-05-01,Jaipur,428.77,Forecast
2020-06-01,Jaipur,396.91,Actual
2020-06-01,Jaipur,396.91,Forecast
2020-07-01,Jaipur,352.37,Actual
2020-07-01,Jaipur,352.37,Forecast
2020-08-01,Jaipur,287.09,Actual
2020-08-01,Jaipur,287.09,Forecast
2020-09-01,Jaipur,310.78000000000003,Actual
2020-09-01,Jaipur,310.78000000000003,Forecast
2020-10-01,Jaipur,298.08,Actual
2020-10-01,Jaipur,298.08,Forecast
2020-11-01,Jaipur,249.57,Actual
2020-11-01,Jaipur,249.57,Forecast
2020-12-01,Jaipur,243.22,Actual
2020-12-01,Jaipur,243.22,Forecast
2021-01-01,Jaipur,243.165,Actual
2021-01-01,Jaipur,243.165,Forecast
2021-02-01,Jaipur,320.535,Actual
2021-02-01,Jaipur,320.535,Forecast
2021-03-01,Jaipur,370.38,Actual
2021-03-01,Jaipur,370.38,Forecast
2021-04-01,Jaipur,422.92,Actual
2021-04-01,Jaipur,422.92,Forecast
2021-05-01,Jaipur,383.215,Actual
2021-05-01,Jaipur,383.215,Forecast
2021-06-01,Jaipur,393.59,Actual
2021-06-01,Jaipur,393.59,Forecast
2021-07-01,Jaipur,322.93999999999994,Actual
2021-07-01,Jaipur,322.93999999999994,Forecast
2021-08-01,Jaipur,322.87,Actual
2021-08-01,Jaipur,322.87,Forecast
2021-09-01,Jaipur,299.27,Actual
2021-09-01,Jaipur,299.27,Forecast
2021-10-01,Jaipur,305.315,Actual
2021-10-01,Jaipur,305.315,Forecast
2021-11-01,Jaipur,240.54,Actual
2021-11-01,Jaipur,240.54,Forecast
2021-12-01,Jaipur,215.06,Actual
2021-12-01,Jaipur,215.06,Forecast
2022-01-01,Jaipur,228.25,Actual
2022-01-01,Jaipur,228.25,Forecast
2022-02-01,Jaipur,321.36499999999995,Actual
2022-02-01,Jaipur,321.36499999999995,Forecast
2022-03-01,Jaipur,375.51,Actual
2022-03-01,Jaipur,375.51,Forecast
2022-04-01,Jaipur,411.57499999999993,Actual
2022-04-01,Jaipur,411.57499999999993,Forecast
2022-05-01,Jaipur,433.47,Actual
2022-05-01,Jaipur,433.47,Forecast
2022-06-01,Jaipur,395.83,Actual
2022-06-01,Jaipur,395.83,Forecast
2022-07-01,Jaipur,307.855,Actual
2022-07-01,Jaipur,307.855,Forecast
2022-08-01,Jaipur,290.89,Actual
2022-08-01,Jaipur,290.89,Forecast
2022-09-01,Jaipur,318.01000000000005,Actual
2022-09-01,Jaipur,318.01000000000005,Forecast
2022-10-01,Jaipur,301.915,Actual
2022-10-01,Jaipur,301.915,Forecast
2022-11-01,Jaipur,265.48,Actual
2022-11-01,Jaipur,265.48,Forecast
2022-12-01,Jaipur,251.585,Actual
2022-12-01,Jaipur,251.585,Forecast
2023-01-01,Jaipur,247.36,Actual
2023-01-01,Jaipur,247.36,Forecast
2023-02-01,Jaipur,328.69,Actual
2023-02-01,Jaipur,328.69,Forecast
2023-03-01,Jaipur,315.40500000000003,Actual
2023-03-01,Jaipur,315.40500000000003,Forecast
2023-04-01,Jaipur,394.63,Actual
2023-04-01,Jaipur,394.63,Forecast
2023-05-01,Jaipur,415.5700000000001,Actual
2023-05-01,Jaipur,415.5700000000001,Forecast
2023-06-01,Jaipur,392.115,Actual
2023-06-01,Jaipur,392.115,Forecast
2023-07-01,Jaipur,311.465,Actual
2023-07-01,Jaipur,311.465,Forecast
2023-08-01,Jaipur,329.39,Actual
2023-08-01,Jaipur,329.39,Forecast
2023-09-01,Jaipur,314.44000000000005,Actual
2023-09-01,Jaipur,314.44000000000005,Forecast
2023-10-01,Jaipur,307.58,Actual
2023-10-01,Jaipur,307.58,Forecast
2023-11-01,Jaipur,220.23,Actual
2023-11-01,Jaipur,220.23,Forecast
2023-12-01,Jaipur,218.915,Actual
2023-12-01,Jaipur,218.915,Forecast
2024-01-01,Jaipur,222.85,Actual
2024-01-01,Jaipur,222.85,Forecast
2024-02-01,Jaipur,298.845,Actual
2024-02-01,Jaipur,298.845,Forecast
2024-03-01,Jaipur,364.935,Actual
2024-03-01,Jaipur,364.935,Forecast
2024-04-01,Jaipur,382.65,Actual
2024-04-01,Jaipur,382.65,Forecast
2024-05-01,Jaipur,426.77,Actual
2024-05-01,Jaipur,426.77,Forecast
2024-06-01,Jaipur,374.8200000000001,Actual
2024-06-01,Jaipur,374.8200000000001,Forecast
2024-07-01,Jaipur,305.2,Actual
2024-07-01,Jaipur,305.2,Forecast
2024-08-01,Jaipur,247.355,Actual
2024-08-01,Jaipur,247.355,Forecast
2024-09-01,Jaipur,281.42,Actual
2024-09-01,Jaipur,281.42,Forecast
2024-10-01,Jaipur,289.77000000000004,Actual
2024-10-01,Jaipur,289.77000000000004,Forecast
2024-11-01,Jaipur,239.945,Actual
2024-11-01,Jaipur,239.945,Forecast
2024-12-01,Jaipur,224.67,Actual
2024-12-01,Jaipur,224.67,Forecast
2025-01-01,Jaipur,225.0768124999992,Forecast
2025-02-01,Jaipur,225.01811249999977,Forecast
2025-03-01,Jaipur,225.2109499999998,Forecast
2025-04-01,Jaipur,225.2109499999998,Forecast
2025-05-01,Jaipur,225.20499999999976,Forecast
2025-06-01,Jaipur,225.20499999999976,Forecast
2025-07-01,Jaipur,225.20499999999976,Forecast
2025-08-01,Jaipur,225.20499999999976,Forecast
2025-09-01,Jaipur,225.20499999999976,Forecast
2025-10-01,Jaipur,225.20499999999976,Forecast
2025-11-01,Jaipur,225.20499999999976,Forecast
2025-12-01,Jaipur,225.20499999999976,Forecast
2026-01-01,Jaipur,225.20499999999976,Forecast
2026-02-01,Jaipur,225.20499999999976,Forecast
2026-03-01,Jaipur,225.20499999999976,Forecast
2026-04-01,Jaipur,225.20499999999976,Forecast
2026-05-01,Jaipur,225.20499999999976,Forecast
2026-06-01,Jaipur,225.20499999999976,Forecast
2026-07-01,Jaipur,225.20499999999976,Forecast
2026-08-01,Jaipur,225.20499999999976,Forecast
2026-09-01,Jaipur,225.20499999999976,Forecast
2026-10-01,Jaipur,225.20499999999976,Forecast
2026-11-01,Jaipur,225.20499999999976,Forecast
2026-12-01,Jaipur,225.20499999999976,Forecast
2027-01-01,Jaipur,225.20499999999976,Forecast
2027-02-01,Jaipur,225.20499999999976,Forecast
2027-03-01,Jaipur,225.20499999999976,Forecast
2027-04-01,Jaipur,225.20499999999976,Forecast
2027-05-01,Jaipur,225.20499999999976,Forecast
2027-06-01,Jaipur,225.20499999999976,Forecast
2027-07-01,Jaipur,225.20499999999976,Forecast
2027-08-01,Jaipur,225.20499999999976,Forecast
2027-09-01,Jaipur,225.20499999999976,Forecast
2027-10-01,Jaipur,225.20499999999976,Forecast
2027-11-01,Jaipur,225.20499999999976,Forecast
2027-12-01,Jaipur,225.20499999999976,Forecast
2028-01-01,Jaipur,225.20499999999976,Forecast
2028-02-01,Jaipur,225.20499999999976,Forecast
2028-03-01,Jaipur,225.20499999999976,Forecast
2028-04-01,Jaipur,225.20499999999976,Forecast
2028-05-01,Jaipur,225.20499999999976,Forecast
2028-06-01,Jaipur,225.20499999999976,Forecast
2028-07-01,Jaipur,225.20499999999976,Forecast
2028-08-01,Jaipur,225.20499999999976,Forecast
2028-09-01,Jaipur,225.20499999999976,Forecast
2028-10-01,Jaipur,225.20499999999976,Forecast
2028-11-01,Jaipur,225.20499999999976,Forecast
2028-12-01,Jaipur,225.20499999999976,Forecast
2029-01-01,Jaipur,225.20499999999976,Forecast
2029-02-01,Jaipur,225.20499999999976,Forecast
2029-03-01,Jaipur,225.20499999999976,Forecast
2029-04-01,Jaipur,225.20499999999976,Forecast
2029-05-01,Jaipur,225.20499999999976,Forecast
2029-06-01,Jaipur,225.20499999999976,Forecast
2029-07-01,Jaipur,225.20499999999976,Forecast
2029-08-01,Jaipur,225.20499999999976,Forecast
2029-09-01,Jaipur,225.20499999999976,Forecast
2029-10-01,Jaipur,225.20499999999976,Forecast
